time_s,action,x_m,y_m,z_m,yaw_deg,vx_body_m_s,vy_body_m_s,vz_m_s,yaw_rate_deg_s,tof_front_m,tof_back_m,tof_left_m,tof_right_m,tof_up_m,tof_down_m
126.142861,down,0.328895,0.723180,0.200000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.200000
126.239045,down,0.328895,0.723180,0.193333,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.193333
126.359320,down,0.328895,0.723180,0.183333,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.183333
126.453926,down,0.328895,0.723180,0.176667,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.176667
126.576739,down,0.328895,0.723180,0.166667,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.166667
126.674230,down,0.328895,0.723180,0.160000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.160000
126.796635,down,0.328895,0.723180,0.150000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.150000
126.893798,down,0.328895,0.723180,0.143333,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.143333
127.021464,down,0.328895,0.723180,0.133333,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.133333
127.124861,down,0.328895,0.723180,0.126667,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.126667
127.225232,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.325203,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.429754,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.532000,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.628231,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.746380,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.845552,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
127.968697,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.071487,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.172231,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.275899,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.380488,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.481868,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.585858,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.687381,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.791457,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.895632,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
128.997964,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.101111,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.203835,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.315985,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.418789,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.524157,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.623764,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.741354,down,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,-0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.846943,hover,0.328895,0.723180,0.120000,-91.666667,0.000000,0.000000,0.000000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.120000
129.947691,up,0.328895,0.723180,0.123333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.123333
130.049812,up,0.328895,0.723180,0.130000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.130000
130.147925,up,0.328895,0.723180,0.136667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.136667
130.267092,hover,0.328895,0.723180,0.143333,-91.666667,0.000000,0.000000,0.000000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.143333
130.362593,hover,0.328895,0.723180,0.143333,-91.666667,0.000000,0.000000,0.000000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.143333
130.477045,up,0.328895,0.723180,0.153333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.153333
130.587886,up,0.328895,0.723180,0.163333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.163333
130.713071,up,0.328895,0.723180,0.173333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.173333
130.815319,up,0.328895,0.723180,0.180000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.180000
130.918848,up,0.328895,0.723180,0.186667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.186667
131.022346,up,0.328895,0.723180,0.193333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.193333
131.121166,up,0.328895,0.723180,0.200000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.200000
131.235980,up,0.328895,0.723180,0.210000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.210000
131.353893,up,0.328895,0.723180,0.220000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.220000
131.448845,up,0.328895,0.723180,0.226667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.226667
131.564015,up,0.328895,0.723180,0.236667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.236667
131.675675,up,0.328895,0.723180,0.246667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.246667
131.792131,up,0.328895,0.723180,0.256667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.256667
131.907993,up,0.328895,0.723180,0.266667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.266667
132.022986,up,0.328895,0.723180,0.276667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.276667
132.136827,up,0.328895,0.723180,0.286667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.286667
132.247535,up,0.328895,0.723180,0.296667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.296667
132.359318,up,0.328895,0.723180,0.306667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.306667
132.473093,up,0.328895,0.723180,0.316667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.316667
132.584172,up,0.328895,0.723180,0.326667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.326667
132.693963,up,0.328895,0.723180,0.336667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.336667
132.811958,up,0.328895,0.723180,0.346667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.346667
132.910321,up,0.328895,0.723180,0.353333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.353333
133.028665,up,0.328895,0.723180,0.363333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.363333
133.126375,up,0.328895,0.723180,0.370000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.370000
133.248207,up,0.328895,0.723180,0.380000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.380000
133.348413,up,0.328895,0.723180,0.386667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.386667
133.447025,up,0.328895,0.723180,0.393333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.393333
133.569036,up,0.328895,0.723180,0.403333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.403333
133.701848,up,0.328895,0.723180,0.410000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.410000
133.785612,up,0.328895,0.723180,0.413333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.413333
133.882201,up,0.328895,0.723180,0.420000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.420000
134.001570,up,0.328895,0.723180,0.430000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.430000
134.101691,up,0.328895,0.723180,0.436667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.436667
134.205306,up,0.328895,0.723180,0.443333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.443333
134.308488,up,0.328895,0.723180,0.450000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.450000
134.408397,up,0.328895,0.723180,0.456667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.456667
134.527842,up,0.328895,0.723180,0.466667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.466667
134.628273,up,0.328895,0.723180,0.473333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.473333
134.724985,up,0.328895,0.723180,0.480000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.480000
134.837742,up,0.328895,0.723180,0.490000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.490000
134.947365,up,0.328895,0.723180,0.500000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.500000
135.062208,up,0.328895,0.723180,0.510000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.510000
135.181641,up,0.328895,0.723180,0.520000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.520000
135.282963,up,0.328895,0.723180,0.526667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.526667
135.384410,up,0.328895,0.723180,0.533333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.533333
135.483749,up,0.328895,0.723180,0.540000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.540000
135.597147,up,0.328895,0.723180,0.550000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.550000
135.705376,up,0.328895,0.723180,0.560000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.560000
135.825527,up,0.328895,0.723180,0.570000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.570000
135.926941,up,0.328895,0.723180,0.576667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.576667
136.026578,up,0.328895,0.723180,0.583333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.583333
136.146876,up,0.328895,0.723180,0.593333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.593333
136.244923,up,0.328895,0.723180,0.600000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.600000
136.363149,up,0.328895,0.723180,0.610000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.610000
136.459899,up,0.328895,0.723180,0.616667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.616667
136.584776,up,0.328895,0.723180,0.626667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.626667
136.681282,up,0.328895,0.723180,0.633333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.633333
136.798066,up,0.328895,0.723180,0.643333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.643333
136.912490,up,0.328895,0.723180,0.653333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.653333
137.034463,up,0.328895,0.723180,0.663333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.663333
137.130935,up,0.328895,0.723180,0.670000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.670000
137.248257,up,0.328895,0.723180,0.680000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.680000
137.346817,up,0.328895,0.723180,0.686667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.686667
137.465203,up,0.328895,0.723180,0.696667,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.696667
137.560395,up,0.328895,0.723180,0.703333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.703333
137.673381,up,0.328895,0.723180,0.713333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.713333
137.788327,up,0.328895,0.723180,0.723333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.723333
137.903744,up,0.328895,0.723180,0.733333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.733333
138.018854,up,0.328895,0.723180,0.743333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.743333
138.131233,up,0.328895,0.723180,0.753333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.753333
138.247328,up,0.328895,0.723180,0.763333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.763333
138.357176,up,0.328895,0.723180,0.773333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.773333
138.471539,up,0.328895,0.723180,0.783333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.783333
138.585662,up,0.328895,0.723180,0.793333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.793333
138.700268,up,0.328895,0.723180,0.803333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.803333
138.813336,up,0.328895,0.723180,0.813333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.813333
138.928185,up,0.328895,0.723180,0.823333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.823333
139.040264,up,0.328895,0.723180,0.833333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.833333
139.152755,up,0.328895,0.723180,0.843333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.843333
139.269670,up,0.328895,0.723180,0.853333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.853333
139.378682,up,0.328895,0.723180,0.863333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.863333
139.491679,up,0.328895,0.723180,0.873333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.873333
139.607061,up,0.328895,0.723180,0.883333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.883333
139.729886,up,0.328895,0.723180,0.893333,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.893333
139.823229,up,0.328895,0.723180,0.900000,-91.666667,0.000000,0.000000,0.200000,0.000000,0.548412,0.777149,1.671812,2.329881,,0.900000
139.935313,up,0.328895,0.723180,0.910000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.910000
140.049128,up,0.328895,0.723180,0.920000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.920000
140.163729,up,0.328895,0.723180,0.930000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.930000
140.276691,up,0.328895,0.723180,0.940000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.940000
140.398050,up,0.328895,0.723180,0.950000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.950000
140.491013,up,0.328895,0.723180,0.956667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.956667
140.603111,up,0.328895,0.723180,0.966667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.966667
140.717307,up,0.328895,0.723180,0.976667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.976667
140.829501,up,0.328895,0.723180,0.986667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.986667
140.942393,up,0.328895,0.723180,0.996667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,0.996667
141.055764,up,0.328895,0.723180,1.006667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.006667
141.168185,up,0.328895,0.723180,1.016667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.016667
141.282600,up,0.328895,0.723180,1.026667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.026667
141.395284,up,0.328895,0.723180,1.036667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.036667
141.507466,up,0.328895,0.723180,1.046667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.046667
141.618173,up,0.328895,0.723180,1.056667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.056667
141.735958,up,0.328895,0.723180,1.066667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.066667
141.830937,up,0.328895,0.723180,1.073333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.073333
141.939417,up,0.328895,0.723180,1.083333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.083333
142.052891,up,0.328895,0.723180,1.093333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.093333
142.169005,up,0.328895,0.723180,1.103333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.103333
142.280138,up,0.328895,0.723180,1.113333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.113333
142.393060,up,0.328895,0.723180,1.123333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.123333
142.504780,up,0.328895,0.723180,1.133333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.133333
142.612926,up,0.328895,0.723180,1.143333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.143333
142.726377,up,0.328895,0.723180,1.153333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.153333
142.838266,up,0.328895,0.723180,1.163333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.163333
142.950322,up,0.328895,0.723180,1.173333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.173333
143.061758,up,0.328895,0.723180,1.183333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.183333
143.173881,up,0.328895,0.723180,1.193333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.193333
143.286073,up,0.328895,0.723180,1.203333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.203333
143.400058,up,0.328895,0.723180,1.213333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.213333
143.515948,up,0.328895,0.723180,1.223333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.223333
143.629340,up,0.328895,0.723180,1.233333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.233333
143.746137,up,0.328895,0.723180,1.243333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.243333
143.839873,up,0.328895,0.723180,1.250000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.250000
143.950798,up,0.328895,0.723180,1.260000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.260000
144.065385,up,0.328895,0.723180,1.270000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.270000
144.176413,up,0.328895,0.723180,1.280000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.280000
144.292284,up,0.328895,0.723180,1.290000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.290000
144.408502,up,0.328895,0.723180,1.300000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.300000
144.521646,up,0.328895,0.723180,1.310000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.310000
144.629918,up,0.328895,0.723180,1.320000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.320000
144.742337,up,0.328895,0.723180,1.330000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.330000
144.857582,up,0.328895,0.723180,1.340000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.340000
144.970266,up,0.328895,0.723180,1.350000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.350000
145.085924,up,0.328895,0.723180,1.360000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.360000
145.197573,up,0.328895,0.723180,1.370000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.370000
145.317243,up,0.328895,0.723180,1.380000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.380000
145.412407,up,0.328895,0.723180,1.386667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.386667
145.524869,up,0.328895,0.723180,1.396667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.396667
145.639055,up,0.328895,0.723180,1.406667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.406667
145.764626,up,0.328895,0.723180,1.416667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.416667
145.863960,up,0.328895,0.723180,1.423333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.423333
145.978107,up,0.328895,0.723180,1.433333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.433333
146.093595,up,0.328895,0.723180,1.443333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.443333
146.211049,up,0.328895,0.723180,1.453333,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.453333
146.311613,up,0.328895,0.723180,1.460000,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.460000
146.410808,up,0.328895,0.723180,1.466667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.466667
146.531720,up,0.328895,0.723180,1.476667,-91.666667,0.000000,0.000000,0.200000,0.000000,2.224121,0.777149,1.671812,2.329881,,1.476667
